"","game_date","time","home","guest","home_score","guest_score","date","hour","1","X","2","advantage","winner"
"1687","2017-04-08","02:30","Cleveland Cavaliers","Atlanta Hawks",100,114,"07/04/2017","17:30",1.8,9,1.8,-11,"2"
"1688","2017-04-08","03:00","Memphis Grizzlies","New York Knicks",101,88,"07/04/2017","18:05",1.8,9,1.8,-11,"1.0"
"1689","2017-04-08","03:00","Memphis Grizzlies","New York Knicks",101,88,"07/04/2017","19:15",1.8,9,1.8,-13,"X"
"1690","2017-04-08","04:00","Denver Nuggets","New Orleans Pelicans",122,106,"07/04/2017","18:00",1.8,9,1.8,-7,"1.0"
"1691","2017-04-08","05:00","Phoenix Suns","Oklahoma City Thunder",120,99,"07/04/2017","07:55",1.8,9,1.8,8,"1.0"
"1692","2017-04-08","05:00","Phoenix Suns","Oklahoma City Thunder",120,99,"07/04/2017","19:15",1.8,9,1.8,9,"1.0"
"1693","2017-04-08","05:00","Phoenix Suns","Oklahoma City Thunder",120,99,"07/04/2017","19:45",1.8,9,1.8,10,"1.0"
"1694","2017-04-09","19:00","New York Knicks","Toronto Raptors",97,110,"09/04/2017","18:00",1.8,9,1.8,10,"2"
"1695","2017-04-09","19:00","New York Knicks","Toronto Raptors",97,110,"09/04/2017","18:50",1.8,9,1.8,9,"2"
"1696","2017-04-09","22:30","Atlanta Hawks","Cleveland Cavaliers",126,125,"09/04/2017","18:15",1.8,9,1.8,2,"1.0"
"1697","2017-04-09","22:30","Atlanta Hawks","Cleveland Cavaliers",126,125,"09/04/2017","19:10",1.8,9,1.8,3,"1.0"
"1698","2017-04-09","22:30","Atlanta Hawks","Cleveland Cavaliers",126,125,"09/04/2017","20:00",1.8,9,1.8,4,"1.0"
"1699","2017-04-09","22:30","Atlanta Hawks","Cleveland Cavaliers",126,125,"09/04/2017","20:50",1.8,9,1.8,3,"1.0"
"1700","2017-04-09","22:30","Atlanta Hawks","Cleveland Cavaliers",126,125,"09/04/2017","21:00",1.8,9,1.8,4,"1.0"
"1701","2017-04-09","22:30","Atlanta Hawks","Cleveland Cavaliers",126,125,"09/04/2017","21:50",1.8,9,1.8,5,"1.0"
"1702","2017-04-09","22:30","Atlanta Hawks","Cleveland Cavaliers",126,125,"09/04/2017","22:35",1.8,9,1.8,6,"1.0"
"1703","2017-04-09","00:00","Brooklyn Nets","Chicago Bulls",107,106,"08/04/2017","18:15",1.8,9,1.8,3,"1.0"
"1704","2017-04-09","00:00","Brooklyn Nets","Chicago Bulls",107,106,"08/04/2017","21:25",1.8,9,1.8,4,"1.0"
"1705","2017-04-09","00:00","Brooklyn Nets","Chicago Bulls",107,106,"08/04/2017","21:30",1.8,9,1.8,5,"1.0"
"1706","2017-04-09","00:00","Brooklyn Nets","Chicago Bulls",107,106,"08/04/2017","22:25",1.8,9,1.8,6,"1.0"
"1707","2017-04-09","00:00","Brooklyn Nets","Chicago Bulls",107,106,"08/04/2017","23:30",1.8,9,1.8,5,"1.0"
"1708","2017-04-09","00:00","Brooklyn Nets","Chicago Bulls",107,106,"08/04/2017","23:45",1.8,9,1.8,4,"1.0"
"1709","2017-04-09","01:00","Charlotte Hornets","Boston Celtics",114,121,"08/04/2017","11:30",1.8,9,1.8,1,"2"
"1710","2017-04-09","01:00","Charlotte Hornets","Boston Celtics",114,121,"08/04/2017","13:35",1.8,9,1.8,2,"2"
"1711","2017-04-09","01:00","Charlotte Hornets","Boston Celtics",114,121,"08/04/2017","20:25",1.8,9,1.8,1,"2"
"1712","2017-04-09","01:00","Charlotte Hornets","Boston Celtics",114,121,"08/04/2017","20:35",1.8,9,1.8,-1,"2"
"1713","2017-04-09","02:00","Philadelphia 76ers","Milwaukee Bucks",82,90,"08/04/2017","11:50",1.8,9,1.8,6,"2"
"1714","2017-04-09","02:00","Philadelphia 76ers","Milwaukee Bucks",82,90,"08/04/2017","20:25",1.8,9,1.8,7,"2"
"1715","2017-04-09","05:00","Portland Trail Blazers","Utah Jazz",101,86,"08/04/2017","18:20",1.8,9,1.8,-1,"1.0"
"1716","2017-04-09","05:00","Portland Trail Blazers","Utah Jazz",101,86,"08/04/2017","20:05",1.8,9,1.8,-2,"1.0"
"1717","2017-04-09","05:00","Portland Trail Blazers","Utah Jazz",101,86,"08/04/2017","23:15",1.8,9,1.8,-3,"1.0"
"1718","2017-04-09","01:00","Orlando Magic","Indiana Pacers",112,127,"08/04/2017","18:15",1.8,9,1.8,5,"2"
"1719","2017-04-09","02:00","Washington Wizards","Miami Heat",103,106,"08/04/2017","11:50",1.8,9,1.8,-6,"2"
"1720","2017-04-09","02:00","Washington Wizards","Miami Heat",103,106,"08/04/2017","19:30",1.8,9,1.8,-5,"2"
"1721","2017-04-09","02:00","Washington Wizards","Miami Heat",103,106,"08/04/2017","20:20",1.8,9,1.8,-4,"2"
"1722","2017-04-09","03:30","San Antonio Spurs","LA Clippers",87,98,"08/04/2017","18:20",1.8,9,1.8,-4,"2"
"1723","2017-04-09","03:30","San Antonio Spurs","LA Clippers",87,98,"08/04/2017","20:05",1.8,9,1.8,-3,"2"
"1724","2017-04-09","03:30","San Antonio Spurs","LA Clippers",87,98,"08/04/2017","21:25",1.8,9,1.8,-2,"2"
"1725","2017-04-09","05:30","Golden State Warriors","New Orleans Pelicans",123,101,"08/04/2017","18:20",1.8,9,1.8,-14,"1.0"
"1726","2017-04-09","05:30","Golden State Warriors","New Orleans Pelicans",123,101,"08/04/2017","18:55",1.8,9,1.8,-19,"1.0"
"1727","2017-04-09","05:30","Golden State Warriors","New Orleans Pelicans",123,101,"08/04/2017","22:25",1.8,9,1.8,-18,"1.0"
"1728","2017-04-09","05:30","Golden State Warriors","New Orleans Pelicans",123,101,"08/04/2017","23:55",1.8,9,1.8,-17,"1.0"
"1729","2017-04-10","00:00","Denver Nuggets","Oklahoma City Thunder",105,106,"09/04/2017","07:15",1.8,9,1.8,-4,"2"
"1730","2017-04-10","00:00","Denver Nuggets","Oklahoma City Thunder",105,106,"09/04/2017","23:10",1.8,9,1.8,-5,"2"
"1731","2017-04-10","00:00","Denver Nuggets","Oklahoma City Thunder",105,106,"09/04/2017","23:45",1.8,9,1.8,-4,"2"
"1732","2017-04-10","01:00","Sacramento Kings","Houston Rockets",128,135,"09/04/2017","07:25",1.8,9,1.8,9,"1.0"
"1733","2017-04-10","01:00","Sacramento Kings","Houston Rockets",128,135,"09/04/2017","20:50",1.8,9,1.8,11,"1.0"
"1734","2017-04-10","01:00","Sacramento Kings","Houston Rockets",128,135,"09/04/2017","23:00",1.8,9,1.8,10,"1.0"
"1735","2017-04-10","04:30","Los Angeles Lakers","Minnesota Timberwolves",110,109,"09/04/2017","07:25",1.8,9,1.8,5,"1.0"
"1736","2017-04-10","01:00","Memphis Grizzlies","Detroit Pistons",90,103,"09/04/2017","07:25",1.8,9,1.8,-7,"2"
"1737","2017-04-10","01:00","Memphis Grizzlies","Detroit Pistons",90,103,"09/04/2017","19:50",1.8,9,1.8,-6,"2"
"1738","2017-04-10","01:00","Memphis Grizzlies","Detroit Pistons",90,103,"09/04/2017","23:30",1.8,9,1.8,-4,"2"
"1739","2017-04-10","01:00","Phoenix Suns","Dallas Mavericks",124,111,"09/04/2017","07:25",1.8,9,1.8,-1,"1.0"
"1740","2017-04-10","01:00","Phoenix Suns","Dallas Mavericks",124,111,"09/04/2017","16:50",1.8,9,1.8,-2,"1.0"
"1741","2017-04-12","03:00","Minnesota Timberwolves","Oklahoma City Thunder",98,100,"11/04/2017","18:20",1.8,9,1.8,-4,"2"
"1742","2017-04-12","03:00","Minnesota Timberwolves","Oklahoma City Thunder",98,100,"11/04/2017","20:40",1.8,9,1.8,-8,"2"
"1743","2017-04-12","05:30","Los Angeles Lakers","New Orleans Pelicans",108,96,"11/04/2017","18:25",1.8,9,1.8,-3,"1.0"
"1744","2017-04-12","02:30","Atlanta Hawks","Charlotte Hornets",103,76,"11/04/2017","18:20",1.8,9,1.8,-8,"1.0"
"1745","2017-04-12","03:30","Dallas Mavericks","Denver Nuggets",91,109,"11/04/2017","18:20",1.8,9,1.8,-1,"2"
"1746","2017-04-12","03:30","Dallas Mavericks","Denver Nuggets",91,109,"11/04/2017","19:20",1.8,9,1.8,-1,"2"
"1747","2017-04-12","03:30","Dallas Mavericks","Denver Nuggets",91,109,"11/04/2017","19:55",1.8,9,1.8,-2,"2"
"1748","2017-04-12","03:30","Dallas Mavericks","Denver Nuggets",91,109,"11/04/2017","22:05",1.8,9,1.8,-3,"2"
"1749","2017-04-12","03:30","Dallas Mavericks","Denver Nuggets",91,109,"11/04/2017","22:45",1.8,9,1.8,-2,"2"
"1750","2017-04-12","05:30","Sacramento Kings","Phoenix Suns",129,104,"11/04/2017","11:20",1.8,9,1.8,-4,"1.0"
"1751","2017-04-12","05:30","Sacramento Kings","Phoenix Suns",129,104,"11/04/2017","18:20",1.8,9,1.8,-3,"1.0"
"1752","2017-04-12","05:30","Sacramento Kings","Phoenix Suns",129,104,"11/04/2017","20:40",1.8,9,1.8,-4,"1.0"
"1753","2017-04-13","03:00","Orlando Magic","Detroit Pistons",113,109,"12/04/2017","08:45",1.8,9,1.8,-2,"1.0"
"1754","2017-04-13","03:00","Boston Celtics","Milwaukee Bucks",112,94,"12/04/2017","08:35",1.8,9,1.8,-14,"1.0"
"1755","2017-04-13","03:00","Miami Heat","Washington Wizards",110,102,"12/04/2017","18:15",1.8,9,1.8,-9,"2"
"1756","2017-04-13","03:00","Miami Heat","Washington Wizards",110,102,"12/04/2017","19:25",1.8,9,1.8,-12,"2"
"1757","2017-04-13","03:00","New York Knicks","Philadelphia 76ers",114,113,"12/04/2017","18:15",1.8,9,1.8,2,"1.0"
"1758","2017-04-13","03:00","Chicago Bulls","Brooklyn Nets",112,73,"12/04/2017","18:10",1.8,9,1.8,-14,"1.0"
"1759","2017-04-13","05:30","Golden State Warriors","Los Angeles Lakers",109,94,"12/04/2017","08:45",1.8,9,1.8,-14,"1.0"
"1760","2017-04-13","05:30","Portland Trail Blazers","New Orleans Pelicans",100,103,"12/04/2017","18:15",1.8,9,1.8,-11,"2"
"1761","2017-04-13","05:30","Portland Trail Blazers","New Orleans Pelicans",100,103,"12/04/2017","22:50",1.8,9,1.8,-6,"2"
"1762","2017-04-13","03:00","Oklahoma City Thunder","Denver Nuggets",105,111,"12/04/2017","18:15",1.8,9,1.8,-5,"2"
"1763","2017-04-13","03:00","Indiana Pacers","Atlanta Hawks",104,86,"12/04/2017","18:20",1.8,9,1.8,-13,"1.0"
"1764","2017-04-13","03:00","Indiana Pacers","Atlanta Hawks",104,86,"12/04/2017","22:50",1.8,9,1.8,-14,"1.0"
"1765","2017-04-13","03:00","Houston Rockets","Minnesota Timberwolves",123,118,"12/04/2017","08:40",1.8,9,1.8,-8,"2"
"1766","2017-04-13","03:00","Memphis Grizzlies","Dallas Mavericks",93,100,"12/04/2017","08:45",1.8,9,1.8,-7,"2"
"1767","2017-04-13","03:00","Memphis Grizzlies","Dallas Mavericks",93,100,"12/04/2017","16:15",1.8,9,1.8,-8,"2"
"1768","2017-04-13","03:00","Memphis Grizzlies","Dallas Mavericks",93,100,"12/04/2017","21:15",1.8,9,1.8,-9,"2"
"1769","2017-04-13","03:00","Cleveland Cavaliers","Toronto Raptors",83,98,"12/04/2017","18:10",1.8,9,1.8,3,"2"
"1770","2017-04-13","03:00","Cleveland Cavaliers","Toronto Raptors",83,98,"12/04/2017","19:05",1.8,9,1.8,2,"2"
"1771","2017-04-13","03:00","Cleveland Cavaliers","Toronto Raptors",83,98,"12/04/2017","20:00",1.8,9,1.8,1,"2"
"1772","2017-04-13","04:00","Utah Jazz","San Antonio Spurs",101,97,"12/04/2017","18:15",1.8,9,1.8,-4,"X"
"1773","2017-04-13","05:30","LA Clippers","Sacramento Kings",115,95,"12/04/2017","08:55",1.8,9,1.8,-16,"1.0"
"1774","2017-10-18","03:00","Cleveland Cavaliers","Boston Celtics",102,99,"17/10/2017","07:20",1.8,9,1.8,-4,"2"
"1775","2017-10-18","05:30","Golden State Warriors","Houston Rockets",121,122,"17/10/2017","07:20",1.8,9,1.8,-9,"2"
"1776","2017-10-18","03:00","Cleveland Cavaliers","Boston Celtics",102,99,"17/10/2017","07:20",1.8,9,1.8,-4,"2"
"1777","2017-10-18","05:30","Golden State Warriors","Houston Rockets",121,122,"17/10/2017","07:20",1.8,9,1.8,-9,"2"
"1778","2017-10-19","02:00","Indiana Pacers","Brooklyn Nets",140,131,"18/10/2017","07:55",1.8,9,1.8,-4,"1.0"
"1779","2017-10-19","02:00","Indiana Pacers","Brooklyn Nets",140,131,"18/10/2017","18:25",1.8,9,1.8,-3,"1.0"
"1780","2017-10-19","02:00","Washington Wizards","Philadelphia 76ers",120,115,"18/10/2017","07:55",1.8,9,1.8,-7,"2"
"1781","2017-10-19","03:00","Memphis Grizzlies","New Orleans Pelicans",103,91,"18/10/2017","08:05",1.8,9,1.8,-3,"1.0"
"1782","2017-10-19","03:00","Memphis Grizzlies","New Orleans Pelicans",103,91,"18/10/2017","21:15",1.8,9,1.8,-2,"1.0"
"1783","2017-10-19","04:00","Utah Jazz","Denver Nuggets",106,96,"18/10/2017","08:05",1.8,9,1.8,-2,"1.0"
"1784","2017-10-19","05:00","Sacramento Kings","Houston Rockets",100,105,"18/10/2017","17:50",1.8,9,1.8,8,"1.0"
"1785","2017-10-19","05:00","Sacramento Kings","Houston Rockets",100,105,"18/10/2017","20:10",1.8,9,1.8,9,"1.0"
"1786","2017-10-19","05:00","Sacramento Kings","Houston Rockets",100,105,"18/10/2017","22:05",1.8,9,1.8,8,"1.0"
"1787","2017-10-19","02:00","Orlando Magic","Miami Heat",116,109,"18/10/2017","07:55",1.8,9,1.8,3,"1.0"
"1788","2017-10-19","02:00","Detroit Pistons","Charlotte Hornets",102,90,"18/10/2017","07:55",1.8,9,1.8,-3,"1.0"
"1789","2017-10-19","02:30","Boston Celtics","Milwaukee Bucks",100,108,"18/10/2017","17:50",1.8,9,1.8,-3,"2"
"1790","2017-10-19","02:30","Boston Celtics","Milwaukee Bucks",100,108,"18/10/2017","20:25",1.8,9,1.8,-4,"2"
"1791","2017-10-19","02:30","Boston Celtics","Milwaukee Bucks",100,108,"18/10/2017","21:50",1.8,9,1.8,-3,"2"
"1792","2017-10-19","03:30","Dallas Mavericks","Atlanta Hawks",111,117,"18/10/2017","08:05",1.8,9,1.8,-6,"2"
"1793","2017-10-19","04:30","San Antonio Spurs","Minnesota Timberwolves",107,99,"18/10/2017","08:05",1.8,9,1.8,-2,"1.0"
"1794","2017-10-19","04:30","San Antonio Spurs","Minnesota Timberwolves",107,99,"18/10/2017","21:55",1.8,9,1.8,-3,"1.0"
"1795","2017-10-19","05:00","Phoenix Suns","Portland Trail Blazers",76,124,"18/10/2017","08:05",1.8,9,1.8,2,"2"
"1796","2017-10-19","05:00","Phoenix Suns","Portland Trail Blazers",76,124,"18/10/2017","22:05",1.8,9,1.8,3,"2"
"1797","2017-10-20","03:00","Oklahoma City Thunder","New York Knicks",105,84,"19/10/2017","07:45",1.8,9,1.8,-12,"1.0"
"1798","2017-10-20","02:30","Toronto Raptors","Chicago Bulls",117,100,"19/10/2017","07:45",1.8,9,1.8,-13,"1.0"
"1799","2017-10-20","02:30","Toronto Raptors","Chicago Bulls",117,100,"19/10/2017","16:50",1.8,9,1.8,-14,"1.0"
"1800","2017-10-20","05:30","Los Angeles Lakers","LA Clippers",92,108,"19/10/2017","07:50",1.8,9,1.8,5,"2"
"1801","2017-10-21","02:00","Indiana Pacers","Portland Trail Blazers",96,114,"20/10/2017","08:35",1.8,9,1.8,4,"2"
"1802","2017-10-21","02:00","Indiana Pacers","Portland Trail Blazers",96,114,"20/10/2017","18:15",1.8,9,1.8,5,"2"
"1803","2017-10-21","02:00","Milwaukee Bucks","Cleveland Cavaliers",97,116,"20/10/2017","08:30",1.8,9,1.8,2,"2"
"1804","2017-10-21","02:00","Milwaukee Bucks","Cleveland Cavaliers",97,116,"20/10/2017","11:40",1.8,9,1.8,3,"2"
"1805","2017-10-21","02:00","Charlotte Hornets","Atlanta Hawks",109,91,"20/10/2017","08:30",1.8,9,1.8,-6,"1.0"
"1806","2017-10-21","02:00","Charlotte Hornets","Atlanta Hawks",109,91,"20/10/2017","18:15",1.8,9,1.8,-5,"1.0"
"1807","2017-10-21","03:00","Minnesota Timberwolves","Utah Jazz",100,97,"20/10/2017","08:35",1.8,9,1.8,-5,"2"
"1808","2017-10-21","04:30","New Orleans Pelicans","Golden State Warriors",120,128,"20/10/2017","08:35",1.8,9,1.8,8,"X"
"1809","2017-10-21","04:30","New Orleans Pelicans","Golden State Warriors",120,128,"20/10/2017","16:30",1.8,9,1.8,9,"1.0"
"1810","2017-10-21","02:00","Washington Wizards","Detroit Pistons",115,111,"20/10/2017","08:30",1.8,9,1.8,-6,"2"
"1811","2017-10-21","02:00","Philadelphia 76ers","Boston Celtics",92,102,"20/10/2017","08:30",1.8,9,1.8,-1,"2"
"1812","2017-10-21","02:30","Brooklyn Nets","Orlando Magic",126,121,"20/10/2017","08:35",1.8,9,1.8,-2,"1.0"
"1813","2017-10-21","03:30","Dallas Mavericks","Sacramento Kings",88,93,"20/10/2017","08:35",1.8,9,1.8,-5,"2"
"1814","2017-10-21","05:00","Phoenix Suns","Los Angeles Lakers",130,132,"20/10/2017","18:10",1.8,9,1.8,-3,"2"
"1815","2017-10-22","22:30","Brooklyn Nets","Atlanta Hawks",116,104,"22/10/2017","07:30",1.8,9,1.8,-2,"1.0"
"1816","2017-10-22","22:30","Brooklyn Nets","Atlanta Hawks",116,104,"22/10/2017","21:55",1.8,9,1.8,-3,"1.0"
"1817","2017-10-22","22:30","Brooklyn Nets","Atlanta Hawks",116,104,"22/10/2017","22:25",1.8,9,1.8,-2,"1.0"
"1818","2017-10-22","02:30","Toronto Raptors","Philadelphia 76ers",128,94,"21/10/2017","10:25",1.8,9,1.8,-9,"1.0"
"1819","2017-10-22","02:30","Toronto Raptors","Philadelphia 76ers",128,94,"21/10/2017","16:05",1.8,9,1.8,-10,"1.0"
"1820","2017-10-22","02:30","Toronto Raptors","Philadelphia 76ers",128,94,"21/10/2017","20:45",1.8,9,1.8,-9,"1.0"
"1821","2017-10-22","03:00","Miami Heat","Indiana Pacers",112,108,"21/10/2017","10:30",1.8,9,1.8,-9,"2"
"1822","2017-10-22","03:00","New York Knicks","Detroit Pistons",107,111,"21/10/2017","10:30",1.8,9,1.8,2,"2"
"1823","2017-10-22","03:00","Chicago Bulls","San Antonio Spurs",77,87,"21/10/2017","10:30",1.8,9,1.8,10,"X"
"1824","2017-10-22","04:00","Denver Nuggets","Sacramento Kings",96,79,"21/10/2017","10:30",1.8,9,1.8,-11,"1.0"
"1825","2017-10-22","04:00","Denver Nuggets","Sacramento Kings",96,79,"21/10/2017","23:00",1.8,9,1.8,-10,"1.0"
"1826","2017-10-22","05:30","LA Clippers","Phoenix Suns",130,88,"21/10/2017","10:45",1.8,9,1.8,-13,"1.0"
"1827","2017-10-22","05:30","LA Clippers","Phoenix Suns",130,88,"21/10/2017","23:55",1.8,9,1.8,-14,"1.0"
"1828","2017-10-22","03:00","Houston Rockets","Dallas Mavericks",107,91,"21/10/2017","10:25",1.8,9,1.8,-12,"1.0"
"1829","2017-10-22","03:00","Memphis Grizzlies","Golden State Warriors",111,101,"21/10/2017","10:30",1.8,9,1.8,8,"1.0"
"1830","2017-10-22","03:00","Memphis Grizzlies","Golden State Warriors",111,101,"21/10/2017","20:45",1.8,9,1.8,9,"1.0"
"1831","2017-10-22","03:00","Cleveland Cavaliers","Orlando Magic",93,114,"21/10/2017","17:25",1.8,9,1.8,-11,"2"
"1832","2017-10-22","03:00","Cleveland Cavaliers","Orlando Magic",93,114,"21/10/2017","20:45",1.8,9,1.8,-12,"2"
"1833","2017-10-22","03:30","Milwaukee Bucks","Portland Trail Blazers",113,110,"21/10/2017","10:30",1.8,9,1.8,-4,"2"
"1834","2017-10-22","03:30","Milwaukee Bucks","Portland Trail Blazers",113,110,"21/10/2017","17:25",1.8,9,1.8,-3,"X"
"1835","2017-10-22","04:00","Utah Jazz","Oklahoma City Thunder",96,87,"21/10/2017","10:30",1.8,9,1.8,5,"1.0"
"1836","2017-10-23","04:30","Los Angeles Lakers","New Orleans Pelicans",112,119,"22/10/2017","07:35",1.8,9,1.8,4,"2"
"1837","2017-10-23","02:00","Oklahoma City Thunder","Minnesota Timberwolves",113,115,"22/10/2017","07:35",1.8,9,1.8,-4,"2"
"1838","2017-10-23","02:00","Oklahoma City Thunder","Minnesota Timberwolves",113,115,"22/10/2017","22:25",1.8,9,1.8,-5,"2"
"1839","2017-10-24","02:30","Miami Heat","Atlanta Hawks",104,93,"23/10/2017","18:00",1.8,9,1.8,-11,"X"
"1840","2017-10-24","03:00","Milwaukee Bucks","Charlotte Hornets",103,94,"23/10/2017","08:15",1.8,9,1.8,-7,"1.0"
"1841","2017-10-24","03:00","Milwaukee Bucks","Charlotte Hornets",103,94,"23/10/2017","23:10",1.8,9,1.8,-8,"1.0"
"1842","2017-10-24","03:30","San Antonio Spurs","Toronto Raptors",101,97,"23/10/2017","08:20",1.8,9,1.8,-3,"1.0"
"1843","2017-10-24","03:30","San Antonio Spurs","Toronto Raptors",101,97,"23/10/2017","16:15",1.8,9,1.8,-4,"X"
"1844","2017-10-24","03:30","San Antonio Spurs","Toronto Raptors",101,97,"23/10/2017","18:55",1.8,9,1.8,-3,"1.0"
"1845","2017-10-24","05:00","Phoenix Suns","Sacramento Kings",117,115,"23/10/2017","08:20",1.8,9,1.8,-2,"X"
"1846","2017-10-24","05:00","Phoenix Suns","Sacramento Kings",117,115,"23/10/2017","16:30",1.8,9,1.8,-1,"1.0"
"1847","2017-10-24","05:00","Phoenix Suns","Sacramento Kings",117,115,"23/10/2017","20:50",1.8,9,1.8,2,"1.0"
"1848","2017-10-24","05:00","Phoenix Suns","Sacramento Kings",117,115,"23/10/2017","21:25",1.8,9,1.8,3,"1.0"
"1849","2017-10-24","02:00","Detroit Pistons","Philadelphia 76ers",86,97,"23/10/2017","08:15",1.8,9,1.8,-3,"2"
"1850","2017-10-24","02:00","Detroit Pistons","Philadelphia 76ers",86,97,"23/10/2017","16:15",1.8,9,1.8,-4,"2"
"1851","2017-10-24","02:00","Detroit Pistons","Philadelphia 76ers",86,97,"23/10/2017","19:20",1.8,9,1.8,-5,"2"
"1852","2017-10-24","02:00","Detroit Pistons","Philadelphia 76ers",86,97,"23/10/2017","22:05",1.8,9,1.8,-6,"2"
"1853","2017-10-24","02:00","Detroit Pistons","Philadelphia 76ers",86,97,"23/10/2017","22:25",1.8,9,1.8,-5,"2"
"1854","2017-10-24","03:00","Houston Rockets","Memphis Grizzlies",90,98,"23/10/2017","08:15",1.8,9,1.8,-8,"2"
"1855","2017-10-24","03:30","Dallas Mavericks","Golden State Warriors",103,133,"23/10/2017","17:55",1.8,9,1.8,12,"2"
"1856","2017-10-24","03:30","Dallas Mavericks","Golden State Warriors",103,133,"23/10/2017","20:40",1.8,9,1.8,13,"2"
"1857","2017-10-24","04:00","Denver Nuggets","Washington Wizards",104,109,"23/10/2017","08:20",1.8,9,1.8,-3,"2"
"1858","2017-10-25","02:00","Orlando Magic","Brooklyn Nets",125,121,"24/10/2017","07:20",1.8,9,1.8,-4,"X"
"1859","2017-10-25","02:00","Orlando Magic","Brooklyn Nets",125,121,"24/10/2017","16:25",1.8,9,1.8,-5,"2"
"1860","2017-10-25","02:30","Boston Celtics","New York Knicks",110,89,"24/10/2017","07:20",1.8,9,1.8,-8,"1.0"
"1861","2017-10-25","02:30","Boston Celtics","New York Knicks",110,89,"24/10/2017","16:25",1.8,9,1.8,-9,"1.0"
"1862","2017-10-25","02:30","Boston Celtics","New York Knicks",110,89,"24/10/2017","19:35",1.8,9,1.8,-8,"1.0"
"1863","2017-10-25","02:30","Boston Celtics","New York Knicks",110,89,"25/10/2017","00:05",1.8,9,1.8,-7,"1.0"
"1864","2017-10-25","05:00","Portland Trail Blazers","New Orleans Pelicans",103,93,"24/10/2017","07:20",1.8,9,1.8,-4,"1.0"
"1865","2017-10-25","05:00","Portland Trail Blazers","New Orleans Pelicans",103,93,"24/10/2017","17:55",1.8,9,1.8,-5,"1.0"
"1866","2017-10-25","02:00","Cleveland Cavaliers","Chicago Bulls",119,112,"24/10/2017","07:20",1.8,9,1.8,-14,"2"
"1867","2017-10-25","02:00","Cleveland Cavaliers","Chicago Bulls",119,112,"24/10/2017","17:55",1.8,9,1.8,-15,"2"
"1868","2017-10-25","03:00","Minnesota Timberwolves","Indiana Pacers",107,130,"24/10/2017","07:20",1.8,9,1.8,-11,"2"
"1869","2017-10-25","05:30","LA Clippers","Utah Jazz",102,84,"24/10/2017","18:05",1.8,9,1.8,-4,"1.0"
"1870","2017-10-25","05:30","LA Clippers","Utah Jazz",102,84,"24/10/2017","22:45",1.8,9,1.8,-5,"1.0"
"1871","2017-10-26","02:00","Detroit Pistons","Minnesota Timberwolves",122,101,"25/10/2017","10:00",1.8,9,1.8,1,"1.0"
"1872","2017-10-26","02:00","Detroit Pistons","Minnesota Timberwolves",122,101,"25/10/2017","19:50",1.8,9,1.8,-1,"1.0"
"1873","2017-10-26","02:00","Charlotte Hornets","Denver Nuggets",110,93,"25/10/2017","11:00",1.8,9,1.8,1,"1.0"
"1874","2017-10-26","02:00","Charlotte Hornets","Denver Nuggets",110,93,"25/10/2017","19:35",1.8,9,1.8,2,"1.0"
"1875","2017-10-26","03:00","Oklahoma City Thunder","Indiana Pacers",114,96,"25/10/2017","11:00",1.8,9,1.8,-14,"1.0"
"1876","2017-10-26","03:00","Oklahoma City Thunder","Indiana Pacers",114,96,"26/10/2017","00:00",1.8,9,1.8,-13,"1.0"
"1877","2017-10-26","03:30","Dallas Mavericks","Memphis Grizzlies",103,94,"25/10/2017","11:00",1.8,9,1.8,5,"1.0"
"1878","2017-10-26","03:30","Dallas Mavericks","Memphis Grizzlies",103,94,"25/10/2017","21:55",1.8,9,1.8,4,"1.0"
